,1,2,3,4*,4
0,0.6739155945719131,0.8321848778746523,0.8794620737999507,0.3506648749792182,0.46759814038741054
1,0.8221839909892463,0.9273877007710086,0.9475827370651374,0.9101386936064959,0.4751828302936555
2,0.7028828195685399,0.8527300649481969,0.8963930152500872,0.520893642530735,0.556753578900042
3,0.730875591190068,0.8699912556133211,0.9091763863048393,0.5890146666220754,0.5279837262189524
4,0.7716693752583111,0.9094002697375387,0.9329678749141398,0.8713688164518814,0.7374538648350925
5,0.8099392322886961,0.9291888448910464,0.9495236226500104,0.8626349615046094,0.7072790140322864
6,0.6923175593091448,0.8422953354197902,0.8875060018979866,0.4178003041164593,0.5801827816413307
7,0.6865969380813222,0.8387539220732814,0.884822636589898,0.2894430191159975,0.49719828443736674
8,0.6915750005546689,0.8449357951429393,0.8903363267401232,0.39062726599081404,0.4839489334488123
9,0.7395712088016794,0.8788434886586859,0.9173105378722326,0.6438225734310707,0.8235552093558857
10,0.7655027895271962,0.8943564447182156,0.9274336378403196,0.7023447665514335,0.7715271390129126
11,0.7160296619873733,0.8613354518484827,0.9028068317383616,0.5449415667746264,0.44463012858085543
12,0.7012334006919506,0.8508896525906932,0.8949501911721652,0.4013445994095122,0.4291115167248512
13,0.7043673486284575,0.8526422820037357,0.8963624040454207,0.3155411615897347,0.47237777125523045
14,0.749727467718867,0.88524162598562,0.9211331224124575,0.6521772876862587,0.5262130341946183
15,0.6781185540583194,0.833657513476887,0.8808149482118979,0.2021003638478237,0.6354958121959556
16,0.7100316164328706,0.8577180944916307,0.8999615393502395,0.5344403076091551,0.5162441242586246
17,0.6774071856681998,0.8336614309531712,0.8808388122872024,0.15937565360171718,0.4987435454439958
18,0.7001431130758097,0.8504427793313294,0.8944737727391058,0.44029138550472385,0.4649864744934386
19,0.6747783822103639,0.831195795338433,0.878211207197481,0.4647578772132878,0.4461061526177104
20,0.7424009839736664,0.8767635475536684,0.914314586190624,0.7077413008305958,0.5506244062766829
21,0.907872277563618,0.9691191575920278,0.9793593562467533,0.9624242527312047,0.5502948426320525
22,0.7426141013733107,0.8827415657494249,0.918288949424657,0.793718138505207,0.5440458132557204
23,0.8386488354148822,0.9427142881885505,0.9586665408307935,0.9224526666165548,0.5899167209694993
24,0.9179940459551901,0.9729239381343668,0.9807559192725631,0.9661774657290845,0.4919908937050706
25,0.8493284214343572,0.9483367349631884,0.9625304474322675,0.9268664774238113,0.5140413940048006
26,0.6739750737878575,0.8307504312454987,0.8781565953542877,0.4206420029404396,0.6330297117569664
27,0.7379627918707143,0.8750963941404525,0.9129219693275378,0.6945907287407282,0.54519572601237
28,0.7226630630547441,0.8621233778341523,0.9021720027013448,0.650768935668224,0.4979201936847676
29,0.6933167712313326,0.84205943673656,0.8871092852208665,0.4876654061424385,0.45783549279232083
30,0.9043661601620994,0.9678754510573702,0.978475134812644,0.9600425214958036,0.43267185196061797
31,0.734399247615155,0.8789992780312426,0.9155712420689207,0.7792192006586702,0.46995733910669596
32,0.8358997854902936,0.9420426614335567,0.9577654855437757,0.9186559891090461,0.4892619067180421
33,0.9189927734744123,0.9735268836223706,0.9815036616350502,0.9658928240596177,0.48963211816052554
34,0.8567866294871807,0.9519185262809362,0.965107015767842,0.9290179540907927,0.4321808129607918
35,0.925386024136409,0.9760143471869984,0.9815729513847684,0.965984596655761,0.4570299566575029
36,0.8566137538562015,0.9515898327886372,0.9641250565277208,0.9224756245486567,0.45364551240865186
37,0.9144178733388266,0.9725354509552633,0.9812191787926009,0.9622762186620332,0.41754568724550006
38,0.8434035953715383,0.945806901737704,0.9601584422415569,0.9165906429794834,0.4421262784011463
39,0.9093260796155818,0.9707955182940909,0.9811877685054221,0.9609791455585457,0.43494968559641733
40,0.7231972648733385,0.8696904991810321,0.9079101909645526,0.7475126556055737,0.6132143240765254
41,0.8404258433968079,0.9444080598123054,0.9602034307890539,0.9172187318967495,0.6293029596150139
42,0.9235487055820014,0.9779898032507004,0.9863802583439281,0.9663202748788465,0.659234311508836
43,0.7912972835722294,0.9183983742973459,0.9447197854787868,0.8987042774549998,0.5866754684160501
44,0.8476781578022258,0.9468998319757587,0.9631124065197387,0.9256118649727696,0.5294623530314504
45,0.8562005207335441,0.9498767588524089,0.9634045086378388,0.9190606004407936,0.5757801403306924
46,0.8258514734894535,0.9362897147645536,0.9550260970161014,0.9035399565816504,0.5800854205295466
47,0.8111319965909083,0.9292058657371424,0.9512585945491193,0.8981086828938785,0.5720124618164506
48,0.8019371232118785,0.9242385895479646,0.9490161745912045,0.9019431813535653,0.7615251087563266
49,0.8687232820357698,0.9562232889250059,0.9695220936182439,0.9355022818557515,0.7071889392415776
50,0.8757103173021319,0.9580985795212834,0.9678202806059384,0.9308637993949201,0.6776238847923576
51,0.8408731326212455,0.9434999619189367,0.9597704881889679,0.9106438652902374,0.6020097147805312
52,0.8219652233692185,0.9349504201011858,0.9550906429546264,0.9007332779670565,0.5924876957876959
53,0.7814777879587638,0.9125933151274594,0.9399719607714124,0.872499001791831,0.8196040503522307
54,0.857290746778224,0.950409839292641,0.9638120432136406,0.9195884308436642,0.7848710872895109
55,0.7712972324429175,0.9076249045264121,0.9364647812310718,0.8717374278585113,0.5350742210485605
56,0.8381064578264734,0.9422397703476807,0.9590003832905958,0.9088763130017301,0.5211738404467755
57,0.7754763262130983,0.9103159481008013,0.9389860013256547,0.8789725428754775,0.566509150951759
58,0.8313692408040324,0.9394167241627954,0.9579243924184221,0.9063411616983224,0.5890590283363382
59,0.6494731211366059,0.8157714684996907,0.8660582443842589,0.589758521264953,0.5865089030271936
60,0.6875736080347333,0.8446868861013564,0.8896935436411164,0.6636997666593422,0.7789291465458067
61,0.6961190745962735,0.8455426815027223,0.8887331742070952,0.6273722329057173,0.7227816311959568
62,0.7862347097463696,0.9163882584491835,0.9369662600336052,0.8929982960449057,0.6749547529480131
63,0.798988488424093,0.9231969668001156,0.942976414946908,0.8809483034803799,0.5899651035785761
64,0.657096397082471,0.816001449612365,0.8654196783666811,0.526290640953532,0.5874252110231591
65,0.6514621259661649,0.8132515312621307,0.8634661291840915,0.47884468603183444,0.8231112678642667
66,0.668357221594897,0.8307426932746894,0.8789461470474732,0.604106851131987,0.7978303358371126
67,0.7207489036791287,0.8688291695894581,0.9089856113761978,0.7184879064168602,0.5327444308093793
68,0.7318058953727131,0.8732030063353888,0.9101107598815013,0.7091997147364035,0.5146256260664905
69,0.6791620829621405,0.8350537714196682,0.8809846148216944,0.590154384172648,0.5649101476777892
70,0.6635988237417515,0.8237040405340302,0.8723458738391835,0.5096164957095326,0.5894257064300659
71,0.6589810103179217,0.8208938387567353,0.8701602276990479,0.45214271079312457,0.5792826913970088
72,0.7124048691850372,0.8612819160619309,0.901555825877137,0.6667363322636188,0.6095829906469054
73,0.6359250610881761,0.8033913267147798,0.8556168525463312,0.4202789124807893,0.5650211687234888
74,0.6722466173468153,0.83087254524457,0.8776444508331019,0.5819561760477887,0.5448268295671405
75,0.6375068316839725,0.8051004121933367,0.8570343417530429,0.42873148683869694,0.539843384086165
76,0.6634531776753629,0.8240069051411373,0.8723986576873116,0.5333064057219989,0.573551011178027
77,0.6594236349574517,0.8207457079088153,0.8696065458921912,0.44251263913668176,0.5627295294458504
78,0.694732321927187,0.843522050040709,0.8884541738534361,0.5230719926194196,0.5812306571840754
79,0.7221642196239022,0.8658259966718087,0.905008516565652,0.6995327996012779,0.5425019219371815
80,0.675654480184585,0.8307730286259832,0.8774231881712925,0.4992678944936225,0.5247502718237996
81,0.7154367801713422,0.8644786682511922,0.9060902164929949,0.736923748162527,0.7755680377651966
82,0.8734954453217503,0.9535990445332487,0.9681941354616952,0.944948047684827,0.8090988034484516
83,0.7188304965254251,0.8717689021117669,0.9093333398202853,0.7779086747716604,0.5803039667638981
84,0.7596653381746348,0.8920984977324079,0.9281122305656274,0.7659268181676435,0.583099117624112
85,0.7469871966941812,0.8772577719280633,0.9156317239152398,0.6763064137932927,0.5741942917944606
86,0.8056322839693257,0.9274386899183429,0.9453896428480321,0.9013131773518975,0.5464854243052576
87,0.839038895303847,0.9433451225421456,0.9593810682696318,0.9098625932460869,0.7686541797566225
88,0.7179325001884277,0.8611065345495433,0.9028716715041993,0.6314545190349914,0.7123333495990134
89,0.7176055764738147,0.8645503856583174,0.9056588113919785,0.6426659118077489,0.6153256256519422
90,0.9176932058706871,0.9735073015696591,0.9833869792849291,0.9646252018295004,0.5880808476118996
91,0.7437809411150851,0.8823191701431035,0.9182537584507882,0.7852554866579433,0.8313902509643075
92,0.8493917762290741,0.9480484074629273,0.9627662648022837,0.9230771394643673,0.790889326375142
93,0.7289097651483166,0.8738712500987604,0.9142118624974416,0.7235955230690579,0.5311036299790861
94,0.8867211934738821,0.9591295820545934,0.9715568593602207,0.9504387189065517,0.5063369051751052
95,0.7855293871197799,0.9070547519465498,0.9400726559695418,0.7908428884365994,0.557194832400557
96,0.7673407772032731,0.890290850731697,0.9258683008791869,0.7148200640555306,0.5667880264913032
97,0.8270043225844186,0.9382290019372167,0.9536849415279202,0.9126619203997777,0.5874454807091934
98,0.8547283577972686,0.9510100505370735,0.9646492970180066,0.9149829729718626,0.761699985671282
99,0.7285040681888334,0.8672173535304586,0.9080445023764449,0.6394111211719187,0.7190521860292902
100,0.7231980843426425,0.8672983242888498,0.9083081964149873,0.623285366328034,0.5772957788671959
101,0.7027379841503277,0.8532560145722958,0.8969763011854214,0.5360005684956656,0.5895260278555169
102,0.8957408564197811,0.962701335653069,0.9720207762065155,0.9520529444516421,0.8007580550122557
103,0.7489475835145981,0.8799982921351096,0.9182285543429436,0.6714915181819919,0.7787603447116228
104,0.8269255891598278,0.9377428357772103,0.9527874662175915,0.9068651343029225,0.5309554839737106
105,0.6863167651133534,0.8434937869070392,0.8889549769525823,0.5584155187580407,0.509170198004208
106,0.8834517998123814,0.9586538331625899,0.9711933045056668,0.9475482485164314,0.7863499248195854
107,0.722538441228473,0.8638226198424107,0.9053535829809148,0.632575840603011,0.7293948451716438
108,0.8121360785460323,0.9309453970468193,0.9476291088707472,0.8990354516220788,0.508127541995608
109,0.6932620454156921,0.8494280757799563,0.8938182869697536,0.6098700995486424,0.5207508800781939
110,0.8769987098167094,0.9564007227343907,0.9707997876644046,0.9455589213191316,0.5480846596061167
111,0.7034486701648205,0.8600305374680478,0.8995933071147313,0.7429525172140148,0.7410398616294956
112,0.7252087612706314,0.8682717266686448,0.9090059047635396,0.639932945784919,0.6992594964401142
113,0.807802829861764,0.9289335019236941,0.9471016096364576,0.898500377370061,0.528460609011963
114,0.6606790876211839,0.8226077927251831,0.8707602329881671,0.4334902749958572,0.5403204824514812
115,0.6961490834767461,0.8451814889494296,0.8894679952078581,0.5205847451880021,0.7714795788722348
116,0.6866770408400485,0.8435797304118956,0.8886063953192449,0.6096282958586284,0.7452168172224591
117,0.859935225624381,0.9468986438080896,0.9619121772414403,0.9366479407909021,0.5056106556078838
118,0.7185885977312194,0.8621422484918315,0.9037825752385408,0.6528129899310102,0.5004074105157603
119,0.7303722247169678,0.8621151558538785,0.9028062293508843,0.6263228299919437,0.5013942057497189
120,0.7931030001248066,0.9209935390413673,0.9394406546081254,0.89058188382634,0.512348249310708
121,0.8310638851139209,0.9400510439876657,0.9555117565150306,0.8958986065995558,0.5330380247931366
122,0.6978358486506965,0.8408969914409846,0.8860539779731558,0.5412067385195638,0.7318071846769433
123,0.6988352337310787,0.8462749771161463,0.8905887349872192,0.5283889481717476,0.6859506538390034
124,0.909246742821818,0.9704075246617935,0.9793693040721297,0.9596902860388435,0.5133236273066151
125,0.8372764795186776,0.9429673198466454,0.9577054395656333,0.9123266514349923,0.5280999563552559
126,0.7003473866196207,0.8524493012811518,0.896297978968459,0.592632511628021,0.7597424586382716
127,0.8742105445975976,0.9522051042809121,0.9635065024962427,0.9426967487604047,0.7313402929225412
128,0.7456122221994403,0.879734624796378,0.9180027040079737,0.6975642916995503,0.5089491919668417
129,0.7584811985678167,0.8827647992196287,0.9187538461613549,0.6940323504627244,0.5630602086588793
130,0.8104389977304799,0.9296432820236529,0.9462666488138852,0.901211383472138,0.6009430984071006
131,0.8452033698182462,0.9467298565280388,0.9604473882207192,0.9026228410806072,0.6231878648226501
132,0.7145756952699177,0.8529100775897462,0.8959143533386074,0.5833882631257894,0.5411556757839753
133,0.7066367769938446,0.8503909796033807,0.8943112391975426,0.5284504771289327,0.4966439929998949
134,0.6998651218110717,0.8475698163466244,0.8919046293967797,0.4540979383536056,0.5160802280354411
135,0.7418958556052356,0.8732908947802451,0.9119519566628851,0.6476509743483136,0.5248484572797821
136,0.679699132498204,0.8343706290924299,0.8810241996235585,0.4463833176444818,0.7337301023538507
137,0.7088110123574284,0.8497499185301961,0.8934113384387004,0.575710661573985,0.6727572808719507
138,0.6848274991261204,0.839886598650491,0.8856586103748788,0.48854930359568766,0.6156210657249831
139,0.7063202310877325,0.8498867064187163,0.8938122076536091,0.5510135332739551,0.5511897972022713
140,0.7236466188026208,0.8804920573263508,0.9103737014287857,0.7739940868091595,0.5223200706525324
141,0.7856300895823948,0.9175493321889404,0.9408362007085236,0.8755199357761118,0.8050998956407217
142,0.8085570959878442,0.9290058949684512,0.9461797709608168,0.8980029240713936,0.7547721393210719
143,0.8318446065389448,0.9404505184361215,0.9541404520644412,0.8924995519222145,0.4834964962366225
144,0.8462336611949841,0.9443631330884787,0.9548606305963225,0.8806577475536093,0.48036367389784784
145,0.8202336095925932,0.9332114831754055,0.9475836477018953,0.8664098482314162,0.5178062844016745
146,0.8124730726560951,0.930373545981576,0.9479223674933478,0.8686940234210199,0.761279838913698
147,0.794846094981666,0.9228076718082688,0.9447236610865268,0.8737137167274994,0.694180175025827
148,0.855377860218337,0.9509223898225093,0.962182804896962,0.9050675368351038,0.6459458165604826
149,0.8630122748512181,0.9519568201871556,0.9607760357375488,0.8943912583872181,0.5693978893510159
150,0.8326505394535152,0.9388583645226096,0.9516531533641912,0.8712308246422669,0.5341245589246021
151,0.8210880310234343,0.9343840592566196,0.9502367940263432,0.8658531867096771,0.8350837576610798
152,0.7873309075905761,0.9175170428379865,0.9399153180716395,0.8376259522643572,0.78957796132851
153,0.8440583955653724,0.9441942743738236,0.9561059231410368,0.8801438855794514,0.5007798219271009
154,0.7769742372237233,0.912740795588528,0.9364075158428062,0.8415345452592043,0.492003533664584
155,0.8263950143233474,0.9361888803860109,0.9498504449898558,0.8682824568061941,0.5707718297949841
156,0.7823473069251814,0.9157685515119853,0.9397838959104229,0.8548298785565601,0.5752946138252859
157,0.8242357036984094,0.9358112970288591,0.9507817724910942,0.86998203329558,0.5519018409266104
158,0.7500196641763497,0.8960275966746449,0.9212287888112454,0.8020818968390054,0.5541549154470856
159,0.8154680156521293,0.9322674053143786,0.9522481853922798,0.8985566160326837,0.5474644208364166
160,0.8307444239682111,0.9385549679481249,0.9539265521568767,0.9108993248772338,0.5323533323867597
161,0.8569235837092386,0.9518306103843401,0.9625411401886764,0.9104292493175423,0.5375637364340177
162,0.8714580654571767,0.9562324936249932,0.9633170492991764,0.8996784845247555,0.5624540558201323
163,0.8482472855159744,0.9470337159662402,0.9578665727215014,0.8900776966098686,0.5679374833776748
164,0.8412739900776346,0.9444418074453287,0.9587748598852063,0.8943634578280727,0.5436385385206645
165,0.8221003506664238,0.9361669517863367,0.954858637885921,0.8955728076173355,0.7442254026045804
166,0.874819664832655,0.9594078470382792,0.9679127365507165,0.9174612061866978,0.6762782432028667
167,0.8846463099123221,0.9616469707716738,0.967564863169644,0.9084909233059996,0.5996248602372657
168,0.8572582587746936,0.9508469325353011,0.9600891170606511,0.8905172619432239,0.5357602425331255
169,0.8471100071491012,0.9471660182548717,0.959665404999504,0.8889919708198595,0.8382968328363608
170,0.815416787347202,0.9322376495251378,0.9509351709536362,0.8653939453253242,0.7780057966114312
